Date,VTI,ITOT,CRSPTMT,SPTRTMI,EFA,VEA,MXEA,TACDXUSR,VWO,EEM,TFQEACR,NDUEEGF,SPY,IVV,SPXT,SPTR,IJH,MDY,SPTRMDCP,MID,IWM,VB,RU20INTR,CRSPSCT,EWU,FKU,NDDUUK,NQDXGB,VGK,IEV,ACDER,SPE35CUN,EWJ,QJPN,NDDUJN,M1JPQMAR,AAXJ,AXJL,NDUECAXJ,WTIDAPXT,MCHI,GXC,NDEUCHF,SCNUN
12/09/2006,64.9796,29.2475,,1366.94,66.88,,1849.88,,32.925,31.8733,,262.601,131.69,131.9,2012.32,2012.317,75.21,137.18,936.69,750.81,72.14,63.3082,3048.885,,21.68,,4693.705,,61.86,47.485,,1916.559,13.6,,4673.621,,,53.07,205.793,,,,192.741,
13/09/2006,65.325,29.4175,,1373.7,66.75,,1853.73,,33.375,32.35,,265.239,132.22,132.44,2020.49,2020.494,75.87,138.26,945.14,757.44,72.75,63.83,3075.818,,21.73,,4694.076,,61.93,47.455,,1923.833,13.43,,4678.989,,,53.57,207.548,,,,193.982,
14/09/2006,65.185,29.3475,,1370.91,66.84,,1867.11,,33.11,32.0833,,265.899,132.23,132.5,2017.86,2017.858,75.43,137.62,938.77,752.29,72.49,63.57,3062.814,,21.73,,4724.967,,62.03,47.56,,1927.013,13.42,,4733.331,,,53.52,208.683,,,,193.896,
15/09/2006,65.34,29.45,,1374.47,66.63,,1857.97,,33.255,32.2733,,266.723,131.96,132.82,2023.35,2023.352,75.17,136.97,937.97,751.64,72.66,63.7,3070.179,,21.69,,4694.955,,61.7,47.375,,1919.59,13.41,,4711.17,,,53.58,209.628,,,,193.842,
16/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2006,65.435,29.425,,1375.65,66.98,,1861.34,,33.76,32.6367,,270.492,132.14,132.98,2025.39,2025.39,75.44,137.1,937.7,751.43,72.64,63.7,3068.136,,21.63,,4699.453,,62.02,47.6,,1924.662,13.45,,4694.403,,,53.93,212.597,,,,195.954,
19/09/2006,65.22,29.3575,,1372.21,66.36,,1859.1,,33.34,32.1333,,270.314,131.81,132.64,2021,2021.005,74.98,136.54,934.51,748.87,72.32,63.45,3053.974,,21.39,,4680.968,,61.43,47.165,,1913.856,13.34,,4722.102,,,53.07,212.754,,,,196.469,
20/09/2006,65.61,29.535,,1379.81,67.01,,1864.07,,33.725,32.7933,,268.976,132.51,133.27,2031.59,2031.592,75.52,138.1,940.19,753.38,73.29,64.11,3092.118,,21.67,,4714.804,,62.3,47.805,,1939.182,13.39,,4653.138,,,53.59,212.778,,,,198.08,
21/09/2006,65.2,29.3625,,1372.16,67.17,,1876.5,,33.125,31.9933,,267.852,131.87,132.71,2021.08,2021.084,74.97,136.43,933.8,748.25,72.5,63.49,3061.284,,21.75,,4757.634,,62.57,47.925,,1951.375,13.39,,4704.011,,,53.48,214.134,,,,199.857,
22/09/2006,65.035,29.23,,1367.3,66.84,,1865.33,,32.77,31.5867,,264.53,131.47,132.3,2016.09,2016.092,74.39,135.16,926.87,742.69,71.54,62.9,3025.492,,21.71,,4715.039,,62.34,47.76,,1938.254,13.2,,4669.78,,,52.91,212.608,,,,199.925,
23/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2006,65.325,29.56,,1379.23,67.12,,1855.57,,33.09,31.9533,,263.831,132.48,133.28,2033.87,2033.871,75.18,136.4,935.92,749.95,72.39,63.6,3061.193,,21.83,,4688.34,,62.52,47.96,,1930.192,13.28,,4649.142,,,53.6,212.688,,,,199.127,
26/09/2006,65.78,29.765,,1389.29,67.2,,1861.63,,33.5,32.33,,265.658,133.58,134.43,2049.2,2049.2,75.72,137.76,943.67,756.14,72.39,63.86,3071.871,,21.89,,4737.317,,62.85,48.22,,1946.899,13.29,,4618.877,,,53.47,211.721,,,,194.947,
27/09/2006,65.86,29.66,,1390.72,67.71,,1885.48,,33.48,32.2567,,268.407,133.74,133.96,2049.97,2049.966,75.99,138.85,946.37,758.18,72.92,64.16,3085.68,,21.95,,4766.624,,63,48.4,,1961.275,13.49,,4729.825,,,53.9781,213.877,,,,197.961,
28/09/2006,65.9251,29.7,,1392.92,67.87,,1886.04,,33.75,32.5167,,269.979,133.69,133.99,2053.93,2053.932,75.81,138.55,947.17,758.77,72.63,64.07,3086.062,,21.98,,4761.976,,63.2,48.425,,1961.566,13.56,,4744.665,,,53.85,214.029,,,,198.89,
29/09/2006,65.735,29.625,,1388.78,67.75,,1885.26,,33.58,32.2567,,269.154,133.58,133.75,2048.89,2048.889,75.44,137.69,941.54,754.25,72,63.52,3056.751,,21.89,,4742.646,,63.11,48.295,,1958.701,13.54,,4760.726,,,53.92,213.589,,,,199.356,
30/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2006,65.535,29.5125,,1383.1,67.94,,1898.64,,33.61,32.2033,,270.176,133.08,133.24,2041.99,2041.992,74.8,136.62,936.49,750.18,71.32,63.1,3028.182,,21.98,,4782.637,,63.08,48.35,,1967.887,13.68,,4817.946,,,54.19,214.332,,,,199.355,
03/10/2006,65.635,29.5575,,1384.84,68,,1891.99,,33.175,31.7667,,268.338,133.36,133.55,2046.28,2046.283,74.71,136.5,933.93,748.13,71.22,62.96,3026.329,,22,,4776.35,,62.97,48.4,,1959.425,13.63,,4790.598,,,54.05,214.465,,,,200.41,
04/10/2006,66.33,29.9398,,1402.94,68.69,,1890.59,,33.82,32.6167,,267.869,134.92,135.16,2071.45,2071.451,75.89,139,948.87,760.01,72.95,64.12,3090.271,,22.21,,4790.211,,63.65,48.87,,1967.636,13.74,,4744.167,,,54.65,212.434,,,,199.949,
05/10/2006,66.65,30.0325,,1409.26,68.73,,1910.67,,34.25,33.05,,271.504,135.18,135.4,2076.63,2076.631,76.8,140.2,960.1,768.95,73.88,64.97,3131.038,,22.16,,4802.633,,63.65,48.85,,1978.29,13.86,,4852.788,,,55.15,214.808,,,,201.988,
06/10/2006,66.52,29.9575,,1404.95,68.12,,1897.64,,34.05,32.9667,,271.17,135.01,135.18,2071.05,2071.054,76.29,139.33,954.05,764.1,73.5,64.72,3117.264,,22.05,,4783.255,,63.18,48.44,,1967.229,13.7,,4808.762,,,54.82,214.859,,,,201.292,
07/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/10/2006,66.58,29.995,,1407.55,68.15,,1899.32,,33.91,32.8433,,270.747,135.09,135.31,2072.71,2072.708,76.81,140.36,959.4,768.39,74.06,64.99,3137.308,,22.08,,4789.619,,63.3,48.64,,1970.149,13.57,,4802.303,,,54.58,212.199,,,,199.178,
10/10/2006,66.735,30.0425,,1410.84,68.25,,1901.5,,34.145,33.14,,272.08,135.27,135.5,2077.01,2077.008,77.13,140.62,963.06,771.32,74.1,65.22,3142.867,,22.1,,4797.369,,63.33,48.675,,1973.517,13.68,,4789.44,,,54.782,213.422,,,,201.114,
11/10/2006,66.615,29.9925,,1406.75,68.2,,1902.18,,33.985,32.9633,,271.947,135.11,135.28,2071.9,2071.9,76.92,140.5,961.03,769.62,73.81,64.9,3125.549,,22.15,,4803.355,,63.42,48.69,,1977.428,13.55,,4762.452,,,55.07,213.28,,,,202.218,
12/10/2006,67.28,30.1875,,1421.92,68.95,,1909.86,,34.785,33.7667,,273.561,136.28,136.55,2091.69,2091.685,78.04,142.63,975.37,781.02,75.3,66.1,3190.489,,22.29,,4841.836,,64.11,49.235,,1991.352,13.69,,4743.066,,,55.79,214.125,,,,203.239,
13/10/2006,67.515,30.3675,,1425.93,69.05,,1912.35,,34.9,33.9667,,278.122,136.63,136.85,2095.97,2095.972,78.61,143.25,979.91,784.65,75.9,66.54,3213.94,,22.46,,4865.961,,64.1,49.235,,1990.956,13.65,,4769.063,,,55.84,216.806,,,,204.919,
14/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2006,67.7,30.4425,,1431.18,69.31,,1925.31,,35,34.06,,279.846,136.84,137.08,2101.26,2101.265,79.02,144.07,987.15,790.45,76.35,67.08,3242.762,,22.6,,4890.737,,64.26,49.345,,1997.783,13.8,,4844.279,,,56.27,218.112,,,,206.035,
17/10/2006,67.435,30.34,,1425.17,68.88,,1913.29,,34.605,33.6133,,277.949,136.41,136.6,2093.58,2093.581,78.32,142.95,978.87,783.82,75.97,66.65,3223.501,,22.51,,4862.316,,63.88,49,,1984.881,13.72,,4842.714,,,55.66,217.253,,,,206.676,
18/10/2006,67.53,30.34,,1426.45,69.05,,1922.02,,34.73,33.9433,,278.968,136.59,136.84,2096.71,2096.706,78.25,142.94,976.8,782.13,75.98,66.53,3217.329,,22.53,,4891.432,,63.95,49.09,,1995.139,13.8,,4829.039,,,56.12,217.036,,,,207.739,
19/10/2006,67.6042,30.405,,1428.43,69.57,,1931.86,,34.995,34.0933,,279.488,136.81,136.98,2098.32,2098.321,78.6,143.7,981.35,785.76,76.35,66.89,3234.132,,22.7,,4917.733,,64.49,49.525,,2008.691,13.8,,4844.161,,,56.27,216.726,,,,207.962,
20/10/2006,67.585,30.4025,,1427.96,69.79,,1938.99,,34.795,33.9333,,279.373,136.84,137.02,2100.86,2100.861,77.88,142.21,974.56,780.32,75.6,66.32,3211.99,,22.79,,4930.807,,64.89,49.78,,2015.712,13.79,,4855.061,,,56.61,217.882,,,,210.001,
21/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/10/2006,67.875,30.5775,,1435.96,69.85,,1939.66,,34.87,33.9033,,278.349,137.47,137.68,2113.82,2113.822,78.3,142.9,979.37,784.17,75.75,66.57,3217.675,,22.74,,4915.223,,64.85,49.725,,2012.175,13.94,,4876.805,,,56.68,217.161,,,,208.851,
24/10/2006,68.04,30.615,,1436.59,69.86,,1940.21,,34.99,34.0967,,279.415,137.88,138.11,2114.36,2114.363,78.6,143.85,981.84,786.15,75.9,66.71,3213.269,,22.79,,4929.791,,64.74,49.63,,2015.579,13.95,,4882.926,,,56.54,218.051,,,,209.971,
25/10/2006,68.265,30.71,,1441.94,70.35,,1948.84,,35.33,34.4933,,280.944,138.35,138.63,2121.83,2121.834,79.01,144.55,986.18,789.56,76.4,67.09,3233.229,,22.93,,4968.688,,65.29,50,,2025.486,13.99,,4870.09,,,56.77,218.589,,,,211.034,
26/10/2006,68.625,30.8775,,1450.65,70.89,,1962.6,,35.48,34.5767,,282.66,138.78,138.95,2132.39,2132.385,79.46,145.11,994.89,796.53,77.04,67.6001,3270.675,,23.06,,4974.499,,65.77,50.44,,2036.138,14.08,,4927.404,,,57.54,220.193,,,,213.342,
27/10/2006,68.1,30.6475,,1437.99,70.4,,1965.02,,34.875,34,,282.05,137.91,138.19,2114.65,2114.648,78.63,143.8,983.37,787.24,76.14,66.88,3228.184,,22.83,,4976.442,,65.36,50.145,,2040.089,13.92,,4927.207,,,57.37,220.341,,,,210.619,
28/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/10/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/10/2006,68.125,30.6225,,1439.17,70.25,,1952.73,,34.63,33.8833,,279.071,137.81,138.05,2115.63,2115.633,78.79,143.8,985.34,788.76,76.47,67.14,3247.532,,22.79,,4963.588,,65.22,50.09,,2032.481,13.84,,4841.92,,,57.39,219.413,,,,210.722,
31/10/2006,68.105,30.595,,1438.53,70.29,,1957.64,,35.275,34.5333,,281.938,137.79,138.04,2115.65,2115.654,78.65,143.25,980.68,785.01,76.23,66.77,3232.751,,22.9,,4979.435,,65.44,50.175,,2039.934,13.81,,4843.594,,,58,220.066,,,,213.111,
01/11/2006,67.49,30.3875,,1426.32,70.2,,1966.24,,35.245,34.1867,,284.748,136.86,137.04,2100.36,2100.365,77.37,140.85,968.84,775.49,74.58,65.76,3170.928,,22.91,,4997.973,,65.33,50.1,,2048.087,13.75,,4865.523,,,57.97,221.592,,,,215.21,
02/11/2006,67.45,30.325,,1425.66,70.43,,1958.92,,35.385,34.2933,,284.451,136.78,136.89,2100.21,2100.211,77.35,141.42,968.38,775.04,74.47,65.66,3162.604,,23.02,,4996.943,,65.56,50.25,,2040.026,13.78,,4850.656,,,58.35,223.337,,,,218.041,
03/11/2006,67.44,30.3328,,1424,70.16,,1952.86,,35.66,34.4,,286.411,136.54,136.7,2095.68,2095.68,77.63,142.05,970.05,776.35,74.83,65.87,3173.627,,22.97,,4978.409,,65.4,50.04,,2035.589,13.71,,4811.215,,,58.47,224.248,,,,218.107,
04/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2006,68.19,30.685,,1440.5,71.2,,1967.55,,36.36,35.2167,,288.043,138.08,138.31,2119.53,2119.53,78.37,143.25,981.07,785.1,75.7,66.74,3217.34,,23.18,,5028.683,,66.28,50.755,,2059.622,13.8,,4793.874,,,59.23,224.015,,,,221.076,
07/11/2006,68.425,30.725,,1443.62,71.28,,1989.26,,36.26,35.0667,,290.267,138.61,138.82,2124.28,2124.277,78.72,143.7,983.45,786.97,76.2,66.92,3222.941,,23.24,,5080.314,,66.57,51.075,,2083.456,13.78,,4835.487,,,59.18,225.935,,,,220.972,
08/11/2006,68.6,30.835,,1448.18,71.3,,1975.2,,36.29,35.1567,,289.562,138.91,139.06,2129.22,2129.22,79.21,144.4,989.32,791.61,76.59,67.2733,3246.234,,23.39,,5063.864,,66.85,51.235,,2078.014,13.63,,4766.159,,,58.79,225.264,,,,219.639,
09/11/2006,68.225,30.6375,,1440.4,70.94,,1971.94,,36.35,35.2767,,291.681,138.18,138.36,2118.32,2118.318,78.82,143.93,983.64,787.05,75.89,66.78,3213.561,,23.25,,5046.873,,66.53,51.135,,2084.129,13.46,,4727.154,,,58.47,227.207,,,,224.042,
10/11/2006,68.38,30.6625,,1444.39,71.22,,1978.57,,36.45,35.3267,,291.888,138.24,138.52,2122.26,2122.257,79.25,145,990.22,792.27,76.52,67.26,3243.478,,23.33,,5066.457,,67.09,51.305,,2084.219,13.44,,4737.475,,,58.49,227.694,,,,223.694,
11/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2006,68.535,30.8125,,1448.63,70.77,,1969.62,,36.375,35.4467,,291.273,138.58,138.82,2128.17,2128.169,79.34,145.05,992.23,793.71,76.63,67.46,3257.512,,23.13,,5035.074,,66.78,51.16,,2079.709,13.3,,4680.159,,,58.4352,227.554,,,,225.421,
14/11/2006,69.07,31.0525,,1459.45,71.55,,1975.63,,36.93,36,,293.759,139.62,139.82,2141.95,2141.946,80.18,146.7,1002.6,801.99,78.11,68.44,3311.085,,23.15,,5005.387,,67.06,51.365,,2074.077,13.69,,4774.557,,,58.8,229.087,,,,226.903,
15/11/2006,69.3298,31.145,,1464.76,71.53,,1981,,36.855,36.0667,,293.896,140.02,140.19,2147.6,2147.603,80.64,147.25,1008.51,806.56,78.7,68.95,3340.342,,23.19,,5025.892,,67.11,51.425,,2085.627,13.64,,4747.796,,,58.98,230.04,,,,230.66,
16/11/2006,69.48,31.175,,1467.16,71.38,,1980.71,,36.555,35.7033,,294.91,140.38,140.6,2152.57,2152.569,80.73,147.65,1008.77,806.75,78.64,68.85,3335.462,,23.21,,5049.42,,67.02,51.39,,2089.597,13.53,,4715.591,,,58.82,231.209,,,,232.884,
17/11/2006,69.445,31.19,,1467.98,71.17,,1972.4,,36.38,35.6633,,292.344,140.42,140.64,2154.8,2154.795,80.64,147.4,1007.5,805.73,78.59,68.72,3325.91,,23.14,,5013.516,,66.93,51.215,,2076.252,13.41,,4709.563,,,59.27,231.094,,,,233.065,
18/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2006,69.485,31.2575,,1468.42,70.63,,1960.65,,36.315,35.5233,,292.471,140.5,140.73,2153.76,2153.76,80.75,147.44,1009.12,807.03,78.7,68.96,3335.086,,23.13,,5029.74,,66.85,51.285,,2081.152,13.13,,4575.898,,,58.18,230.204,,,,230.99,
21/11/2006,69.665,31.2425,,1471.74,70.98,,1965.93,,36.9,36.09,,294.781,140.64,140.85,2157.42,2157.424,80.81,147.82,1011.19,808.63,78.83,69.17,3342.036,,23.14,,5035.242,,67.29,51.47,,2085.528,13.14,,4587.57,,,58.87,231.419,,,,231.478,
22/11/2006,69.86,31.3375,,1475.61,71.67,,1988.63,,37.275,36.3433,,297.968,140.92,141.13,2162.65,2162.65,81.3,148.23,1015.94,812.39,78.92,69.34,3345.473,,23.25,,5045.247,,67.66,51.805,,2101.299,13.26,,4693.479,,,59.64,234.629,,,,238.317,
23/11/2006,,,,,,,1989.14,,,,,298.53,,,,,,,,,,,,,,,5032.502,,,,,2098.862,,,4712.477,,,,235.095,,,,239.134,
24/11/2006,69.655,31.2475,,1471.41,71.29,,1990.64,,37.415,36.3367,,299.026,140.35,140.55,2154.96,2154.963,81.09,147.84,1015.02,811.63,78.56,69.23,3342.89,,23.23,,5060.194,,67.61,51.615,,2104.078,13.21,,4677.776,,,59.87,235.087,,,,238.897,
25/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2006,68.55,30.765,,1449.12,70.7,,1976.34,,36.685,35.65,,299.081,138.42,138.62,2125.67,2125.67,79.56,144.95,994.59,795.25,76.8,67.7,3257.763,,23,,5015.888,,66.69,50.97,,2078.025,13.2,,4710.353,,,59.118,236.202,,,,237.313,
28/11/2006,68.81,30.8775,,1454.19,71.33,,1972.29,,36.94,35.8567,,295.583,139.02,139.2,2133.52,2133.52,79.82,145.45,997.38,797.44,77.06,67.8,3269.406,,23.27,,5024.594,,67.14,51.415,,2079.042,13.42,,4705.604,,,59.18,231.802,,,,227.284,
29/11/2006,69.515,31.1975,,1468.98,72.14,,2000.42,,37.7,36.4367,,300.263,140.47,140.64,2154.09,2154.086,80.78,147.62,1009.6,807.11,78.06,68.71,3309.504,,23.36,,5082.812,,67.66,51.75,,2103.932,13.68,,4785.487,,,60.12,234.341,,,,232.582,
30/11/2006,69.625,31.2475,,1471.06,72.45,,2012.31,,37.86,36.6,,302.892,140.53,140.75,2155.89,2155.885,81.05,147.72,1012.23,809.2,78.07,68.98,3317.789,,23.55,,5100.63,,67.9,51.975,,2107.402,13.81,,4877.928,,,60.552,236.973,,,,236.404,
01/12/2006,69.43,31.155,,1467.01,72.36,,2010.99,,37.61,36.45,,303.462,140.22,140.42,2149.85,2149.849,80.93,147.8,1012.41,809.28,77.78,68.75,3296.968,,23.52,,5112.976,,67.66,51.76,,2098.44,13.83,,4902.71,,,59.63,237.445,,,,235.431,
02/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2006,70.11,31.4223,,1481.42,72.83,,2018.26,,38.38,37.21,,304.725,141.29,141.53,2169,2169.003,81.78,149.52,1024.15,818.62,79.32,69.79,3359.036,,23.64,,5131.55,,68.17,52.07,,2113.391,13.99,,4898.487,,,60.48,237.535,,,,235.456,
05/12/2006,70.365,31.5375,,1486.96,73.24,,2025.36,,38.82,37.86,,307.871,141.9,142.11,2177.75,2177.746,82.02,150.09,1026.34,820.37,79.38,69.99,3365.716,,23.87,,5143.345,,68.69,52.43,,2128.061,14,,4889.008,,,60.51,239.672,,,,240.115,
06/12/2006,70.325,31.5561,,1485.61,73.08,,2033.85,,38.45,37.6,,308.876,141.78,142.01,2175.45,2175.448,82.01,149.63,1025.62,819.64,79.11,69.8688,3359.726,,23.82,,5145.894,,68.24,52.215,,2125.356,14.09,,4947.802,,,60.41,240.861,,,,241.657,
07/12/2006,70.01,31.42,,1479.7,73.33,,2041.14,,38.305,37.4667,,308.923,141.16,141.45,2166.87,2166.868,81.71,149.22,1021.14,816.01,78.77,69.67,3344.407,,23.84,,5165.433,,68.69,52.35,,2135.156,14.1,,4961.578,,,60.56,240.213,,,,239.645,
08/12/2006,70.13,31.46,,1482.03,73.15,,2040.09,,38.23,37.3,,306.854,141.42,141.61,2170.84,2170.836,81.52,149,1021.18,816.04,78.78,69.63,3345.643,,23.93,,5190.524,,68.52,52.265,,2125.717,14.04,,4928.902,,,60.45,237.354,,,,237.372,
09/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2006,70.28,31.5275,,1484.81,73.45,,2034.67,,38.205,37.3167,,305.579,141.83,142.09,2175.8,2175.801,81.66,148.99,1019.87,814.99,78.98,69.59,3347.826,,23.87,,5164.247,,68.99,52.735,,2138.073,14.06,,4898.214,,,60.82,236.773,,,,240.458,
12/12/2006,70.1685,31.475,,1481.97,73.75,,2045.12,,37.77,36.8667,,303.414,141.72,141.88,2173.58,2173.577,81.07,148.4,1014.74,810.8,78.55,69.23,3328.203,,23.98,,5192.976,,69.15,52.875,,2146.97,14.08,,4924.628,,,60.75,234.763,,,,240.552,
13/12/2006,70.29,31.515,,1483.67,74.03,,2052.17,,37.87,37.0667,,303.632,141.87,142.1,2176.52,2176.516,81.35,148.55,1016.28,811.91,78.65,69.33,3330.429,,24.14,,5225.942,,69.53,53.19,,2157.996,14.01,,4924.662,,,60.84,234.611,,,,237.764,
14/12/2006,70.825,31.7575,,1495.85,74.33,,2059.84,,38.495,37.7,,307.376,143.12,143.23,2195.59,2195.591,81.87,149.43,1024.36,818.32,78.97,69.74,3353.573,,24.26,,5242.69,,69.9,53.31,,2164.769,14.15,,4950.841,,,61.78,238.022,,,,241.422,
15/12/2006,70.845,31.785,,1496.57,74.03,,2060.37,,38.585,37.8667,,309.077,142.34,143.25,2198.07,2198.069,81.55,148.42,1021.55,816.07,78.9,69.58,3347.419,,24.08,,5238.862,,69.39,53.055,,2162.68,14.15,,4965.648,,,61.63,239.819,,,,243.833,
16/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2006,70.555,31.6875,,1489.64,73.92,,2057.84,,38.375,37.6033,,310.359,141.95,142.96,2190.97,2190.974,80.89,147.37,1011.11,807.73,77.91,68.75,3302.362,,24.04,,5213.224,,69.5,53.075,,2156.721,14.06,,4972.81,,,61.42,241.423,,,,249.011,
19/12/2006,70.655,31.725,,1492.43,74.25,,2053.24,,38.225,37.3667,,305.576,142.22,143.13,2195.8,2195.8,80.84,147.02,1011.82,808.28,77.86,68.82,3302.853,,24.28,,5225.113,,69.88,53.36,,2162.11,14,,4914.346,,,61.47,237.143,,,,246.313,
20/12/2006,70.625,31.7351,,1491.28,74.12,,2066.1,,38.46,37.25,,309.405,142.14,143.18,2192.76,2192.756,81.06,147.4,1012.67,808.84,77.98,69.03,3317.842,,23.25,,5228.754,,69.51,53.05,,2166.049,14,,4970.185,,,61.89,240.581,,,,251.915,
21/12/2006,70.35,31.445,,1485.85,72.55,,2062.94,,38.55,37.1833,,309.523,141.62,141.96,2185.21,2185.207,80.42,146.82,1008.15,805.23,77.62,68.7,3306.676,,23.17,,5208.596,,69.36,52.035,,2161.989,14.08,,4985.53,,,61.49,240.27,,,,252.165,
22/12/2006,69.6,31.22,,1478.67,72.38,,2055.92,,37.905,37.3167,,309.59,140.75,141,2173.9,2173.9,79.96,145.56,1004.3,802.16,77.11,67.49,3297.906,,23.12,,5210.233,,67.38,51.7,,2143.414,14.13,,4978.689,,,61.89,241.121,,,,254.276,
23/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2006,,,,,,,2054.27,,,,,309.171,,,,,,,,,,,,,,,5210.233,,,,,2143.414,,,4960.961,,,,240.996,,,,254.305,
26/12/2006,70.025,31.395,,1485.51,72.36,,2052.99,,38.28,37.6633,,309.756,141.58,141.9,2183.38,2183.38,80.41,146.79,1009.76,806.51,78.21,68.2,3329.162,,23.23,,5201.726,,67.4088,51.74,,2143.414,14.12,,4977.769,,,61.92,241.487,,,,254.225,
27/12/2006,70.485,31.67,,1497.13,73.25,,2070.18,,38.695,38.2,,313.912,142.51,142.73,2199.15,2199.153,81.01,148.05,1018.73,813.54,79.14,68.92,3371.177,,23.49,,5243.481,,68.1,52.3,,2167.374,14.18,,5002.891,,,62.73,244.361,,,,267.353,
28/12/2006,70.385,31.6425,,1494.7,73.3,,2073.58,,38.73,38.1267,,315.65,142.21,142.5,2196,2195.996,80.81,147.43,1015.01,810.53,78.78,68.81,3357.666,,23.59,,5253.948,,68.4,52.435,,2172.078,14.19,,4998.453,,,63.09,246.014,,,,271.095,
29/12/2006,70.105,31.445,,1487.46,73.22,,2074.48,,38.695,38.0567,,316.531,141.62,142,2186.13,2186.127,80.17,146.35,1007.3,804.37,78.03,68.1,3328.899,,23.41,,5230.163,,68.16,52.485,,2170.892,14.21,,4999.138,,,62.93,247.064,,,,270.874,
30/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2007,,,,,,,2074.48,,,,,316.637,,,,,,,,,,,,,,,5230.163,,,,,,,,4999.138,,,,247.064,,,,270.874,
02/01/2007,,,,,,,2105.85,,,,,321.384,,,,,,,,,,,,,,,5347.95,,,,,2213.397,,,5013.021,,,,250.624,,,,277.699,
03/01/2007,69.975,31.38,,1486.38,73.51,,2094.28,,38.95,38.38,,319.534,141.37,141.62,2183.92,2183.922,80.7,147.09,1011,807.23,78.16,68.19,3328.03,,23.55,,5301.94,,68.5,52.8,,2195.846,14.2,,4990.343,,,63.24,250.15,,,,281.241,
04/01/2007,70.115,31.5625,,1488.66,73.32,,2080.51,,38.525,37.85,,314.655,141.67,142,2186.6,2186.603,80.61,147.26,1013.29,809.05,78.37,68.29,3338.813,,23.5,,5255.278,,68.37,52.5,,2176.993,14.35,,5048.599,,,62.5,246.563,,,,271.68,
05/01/2007,69.56,31.3025,,1478.11,72.2,,2052.14,,37.45,36.7433,,310.238,140.54,140.91,2173.29,2173.292,79.7,145.33,1002.48,800.4,76.73,67.15,3279.43,,23.05,,5155.213,,67.5,51.725,,2143.888,13.98,,4996.142,,,61.68,245.444,,,,270.352,
