Date,RPGDP,USRGDP,USRGDPUQ,USOGAP,USGDP,USMGDP,USCBBBEY,USCBBBBR,REAL10YTR,10YTR,2YTR,3YTR,3MTRNK,M1MS,VM1MSUS,TWUSDIB,USRPCE,USRDPI,USCIPI,USNHPUM,USTNP,USICUI,USMAWH,USPMI,SPECCDCI,SP500CAP,SP500D,SP500NM,SP500YD,VIX,S10Y3MTS,USCBBBBR,TEDS,USIR,IMRISKPR,IMEQPR5YR,IMEQPR5YDIF,CURVYCURV,GZSPREAD,EXCBONDPR,NBER
31/12/2014,15055800,16186700,0.025,0.07511391,17692200,17595.9579,0.0381,0.0164,0.014135,0.0217,0.0067,0.011,0.0004,2921200,6.107,111.2932,11059.2,12163.4,-0.00158,85,140402,291000,40.9,55.1,0.0111,26.7941,39.44,2054.27,0.019199034,19.2,0.0213,0.0164,21.56,0.007565,0.030692882,0.035544022,0.00485114,-0.0193,208.31,-2.33,0
31/01/2015,15055800,16186700,0.025,0.07511391,17692200,17576.1159,0.0355,0.0185,0.017693,0.0168,0.0047,0.0077,0.0002,2943800,6.107,114.7085,11081.3,12171.1,-0.004953,71,140623,284000,41,53.5,0.0112,26.4923,39.8967,2028.18,0.019671183,20.97,0.0166,0.0185,23.31,-0.000893,0.027451957,0.035864339,0.008412381,-0.0151,207.09,-28.39,0
28/02/2015,15055800,16186700,0.025,0.07511391,17692200,17724.2525,0.0352,0.0161,0.020251,0.02,0.0063,0.0101,0.0002,2987900,6.107,114.6875,11092.6,12191.4,-0.001255,78.6,140888,310000,40.9,52.9,0.0112,26.9955,40.3533,2082.2,0.019380127,13.34,0.0198,0.0161,24.185,-0.000251,0.024608644,0.036207891,0.011599247,-0.0175,191.48,-41.78,0
31/03/2015,15133600,16269000,0.033,0.07502511,17783600,17647.5316,0.0347,0.0153,0.020136,0.0194,0.0056,0.0089,0.0003,2986000,5.99,116.2881,11133.2,12186.5,-0.003236,92.5,140972,268000,40.8,51.5,0.0105,26.7286,40.81,2079.99,0.019620287,15.29,0.0191,0.0153,24.075,-0.000736,0.033116839,0.03641801,0.003301171,-0.0171,202.75,-26.6,0
30/04/2015,15133600,16269000,0.033,0.07502511,17783600,17814.0034,0.0353,0.0148,0.022495,0.0205,0.0058,0.0091,0.0001,2992800,5.99,114.0714,11149.7,12260.3,-0.002292,106,141223,266000,40.7,51.5,0.0097,26.7914,41.12,2094.86,0.019628997,14.55,0.0204,0.0148,26.875,-0.001995,0.030741301,0.036588543,0.005847241,-0.018,198.99,-8.14,0
31/05/2015,15133600,16269000,0.033,0.07502511,17783600,17923.4168,0.0362,0.0147,0.021599,0.0212,0.0061,0.0094,0.0001,3004100,5.99,115.5951,11195.1,12304.1,-0.002349,111.9,141496,277000,40.7,52.8,0.0088,26.8061,41.43,2111.94,0.019617035,13.84,0.0211,0.0147,27.375,-0.000399,0.031657311,0.036726567,0.005069256,-0.0184,197.91,-3.15,0
30/06/2015,15213000,16374200,0.03,0.076329455,17998300,18003.6798,0.0388,0.0153,0.022262,0.0235,0.0064,0.0101,0.0001,3040800,6,115.507,11199.2,12335.4,-0.001581,134.8,141724,280000,40.6,53.5,0.0093,26.4959,41.74,2099.29,0.019882913,18.23,0.0234,0.0153,27.32,0.001238,0.028242754,0.036714838,0.008472084,-0.0208,213.04,11.58,0
31/07/2015,15213000,16374200,0.03,0.076329455,17998300,18005.464,0.0391,0.0171,0.020304,0.022,0.0067,0.01,0.0008,3032500,6,117.9717,11229.1,12365.9,0.005871,103.2,142001,269000,40.8,52.7,0.0092,26.3811,41.9967,2094.14,0.02005439,12.12,0.0212,0.0171,22.86,0.001696,0.030387054,0.036700023,0.006312969,-0.0186,222.84,11.83,0
31/08/2015,15213000,16374200,0.03,0.076329455,17998300,18012.7157,0.041,0.0189,0.020149,0.0221,0.0074,0.0107,0.0008,3034000,6,120.0123,11253.1,12403.1,0.000975,98.4,142151,281000,40.8,51.1,0.0096,25.6937,42.2533,2039.87,0.020713722,28.43,0.0213,0.0189,26.9,0.001951,0.031227758,0.036636454,0.005408696,-0.018,238.78,31.68,0
30/09/2015,15294600,16454900,0.022,0.075863377,18141900,18162.4203,0.0412,0.0206,0.020961,0.0206,0.0064,0.0092,0,3065700,5.961,120.7987,11285.5,12427.6,-0.002568,98.3,142300,277000,40.6,50.2,0.0089,24.4967,42.51,1944.41,0.021862673,24.5,0.0206,0.0206,33.5,-0.000361,0.023374586,0.036394081,0.013019495,-0.017,254.93,38.03,0
31/10/2015,15294600,16454900,0.022,0.075863377,18141900,18147.4946,0.0407,0.019,0.019894,0.0216,0.0075,0.0105,0.0008,3051900,5.961,119.5576,11290.8,12461.6,-0.001351,99.3,142595,278000,40.7,50.1,0.0094,25.4914,42.8033,2024.81,0.021139416,15.07,0.0208,0.019,25.41,0.001706,0.02374734,0.036182546,0.012435206,-0.0171,226.1,27.74,0
30/11/2015,15294600,16454900,0.022,0.075863377,18141900,18160.4078,0.0417,0.0196,0.017082,0.0221,0.0094,0.0124,0.0022,3094300,5.961,121.7531,11315.5,12477.3,-0.006445,91,142875,274000,40.7,48.6,0.0097,26.2259,43.0967,2080.62,0.020713393,16.13,0.0199,0.0196,19.62,0.005018,0.026193314,0.036052516,0.009859201,-0.0157,235.51,39.09,0
31/12/2015,15378400,16490700,0.019,0.072328721,18222800,18181.7738,0.0442,0.0215,0.015405,0.0227,0.0106,0.0131,0.0016,3087300,5.946,122.977,11351.5,12534.1,-0.004229,97.5,143146,285000,40.6,48,0.0097,25.9654,43.39,2054.08,0.021123812,18.21,0.0211,0.0215,45.27,0.007295,0.025277191,0.036006459,0.010729268,-0.0146,250.17,42.09,0
31/01/2016,15378400,16490700,0.019,0.072328721,18222800,18246.0189,0.0444,0.025,0.005669,0.0194,0.0076,0.0097,0.0033,3100900,5.946,125.3309,11344.9,12547.2,0.004847,74.8,143314,286000,40.7,48.2,0.0096,24.2062,43.5533,1918.6,0.022700563,20.2,0.0161,0.025,29.26,0.013731,0.036780497,0.036156053,-0.000624445,-0.0139,298.41,73.17,0
29/02/2016,15378400,16490700,0.019,0.072328721,18222800,18145.0804,0.0435,0.0261,0.007222,0.0174,0.0078,0.0091,0.0033,3155100,5.946,123.9154,11376.4,12548.6,-0.001701,84.5,143547,262000,40.7,49.5,0.0097,24.021,43.7167,1904.42,0.022955388,20.55,0.0141,0.0261,30.31,0.010178,0.035407619,0.036208038,0.000800419,-0.0109,304.67,77.98,0
31/03/2016,15464300,16525000,0.016,0.068590237,18281600,18309.5291,0.0386,0.0208,0.009275,0.0178,0.0073,0.0087,0.0021,3167500,5.872,119.4276,11374.4,12578.5,-0.009734,97.7,143733,276000,40.6,51.8,0.0093,25.4112,43.88,2021.95,0.021701822,13.95,0.0157,0.0208,41.86,0.008525,0.02896202,0.036192254,0.007230234,-0.0119,266.53,29.29,0
30/04/2016,15464300,16525000,0.016,0.068590237,18281600,18408.0663,0.0366,0.0181,0.007049,0.0183,0.0077,0.0092,0.0022,3182300,5.872,118.3204,11456.2,12590.1,0.004537,99.7,143877,274000,40.7,50.8,0.0086,25.9813,44.0733,2075.54,0.021234618,15.7,0.0161,0.0181,41.66,0.011251,0.030768106,0.036102162,0.005334056,-0.0121,266.53,29.29,0
31/05/2016,15464300,16525000,0.016,0.068590237,18281600,18408.0663,0.037,0.0186,0.008177,0.0184,0.0087,0.0103,0.0034,3208600,5.872,122.1676,11478,12591.5,-0.00302,107.7,143901,268000,40.8,51.3,0.0081,25.7711,44.2667,2065.55,0.021430951,14.19,0.015,0.0186,34.58,0.010223,0.02981944,0.035880138,0.006060699,-0.0113,266.53,29.29,0
30/06/2016,15553400,16575100,0.012,0.065689817,18437600,18408.0663,0.0344,0.0195,0.004843,0.0149,0.0058,0.0071,0.0026,3228700,5.741,121.5827,11514.3,12600.9,0.006021,114,144193,270000,40.7,53.2,0.0082,25.9684,44.46,2083.89,0.021335099,15.63,0.0123,0.0195,39.41,0.010057,0.028965262,0.035684531,0.006719269,-0.0104,266.53,29.29,0
31/07/2016,15553400,16575100,0.012,0.065689817,18437600,,0.0327,0.018,0.004543,0.0146,0.0067,0.0076,0.0028,3244000,5.741,121.305,11514.3,12600.9,0.006021,114,144448,269000,40.7,52.6,0.0082,26.2027,44.46,2102.95,12600.9,11.87,0.0118,0.018,48.91,0.010057,0.025479746,,,-0.0088,266.53,29.29,0
